kind_orig,kind,noise,n,d,b,method,power,n_reps,null_size,advantage
conf_lin,null_gauss,t3,10000,2,0.3,hsic,0.21,200,,
conf_lin,null_gauss,t3,10000,2,0.3,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,2,0.3,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,2,0.4,hsic,0.215,200,,
conf_lin,null_gauss,t3,10000,2,0.4,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,2,0.4,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,2,0.5,hsic,0.22,200,,
conf_lin,null_gauss,t3,10000,2,0.5,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,2,0.5,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,2,0.6,hsic,0.235,200,,
conf_lin,null_gauss,t3,10000,2,0.6,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,2,0.6,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,2,0.7,hsic,0.255,200,,
conf_lin,null_gauss,t3,10000,2,0.7,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,2,0.7,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,2,0.8,hsic,0.265,200,,
conf_lin,null_gauss,t3,10000,2,0.8,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,2,0.8,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,2,0.9,hsic,0.265,200,,
conf_lin,null_gauss,t3,10000,2,0.9,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,2,0.9,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,3,0.1,hsic,0.195,200,,
conf_lin,null_gauss,t3,10000,3,0.1,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,3,0.1,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,3,0.2,hsic,0.195,200,,
conf_lin,null_gauss,t3,10000,3,0.2,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,3,0.2,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,3,0.3,hsic,0.21,200,,
conf_lin,null_gauss,t3,10000,3,0.3,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,3,0.3,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,3,0.4,hsic,0.215,200,,
conf_lin,null_gauss,t3,10000,3,0.4,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,3,0.4,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,3,0.5,hsic,0.22,200,,
conf_lin,null_gauss,t3,10000,3,0.5,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,3,0.5,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,3,0.6,hsic,0.235,200,,
conf_lin,null_gauss,t3,10000,3,0.6,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,3,0.6,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,3,0.7,hsic,0.255,200,,
conf_lin,null_gauss,t3,10000,3,0.7,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,3,0.7,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,3,0.8,hsic,0.265,200,,
conf_lin,null_gauss,t3,10000,3,0.8,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,3,0.8,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,3,0.9,hsic,0.265,200,,
conf_lin,null_gauss,t3,10000,3,0.9,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,3,0.9,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,5,0.1,hsic,0.195,200,,
conf_lin,null_gauss,t3,10000,5,0.1,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,5,0.1,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,5,0.2,hsic,0.195,200,,
conf_lin,null_gauss,t3,10000,5,0.2,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,5,0.2,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,5,0.3,hsic,0.21,200,,
conf_lin,null_gauss,t3,10000,5,0.3,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,5,0.3,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,5,0.4,hsic,0.215,200,,
conf_lin,null_gauss,t3,10000,5,0.4,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,5,0.4,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,5,0.5,hsic,0.22,200,,
conf_lin,null_gauss,t3,10000,5,0.5,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,5,0.5,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,5,0.6,hsic,0.235,200,,
conf_lin,null_gauss,t3,10000,5,0.6,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,5,0.6,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,5,0.7,hsic,0.255,200,,
conf_lin,null_gauss,t3,10000,5,0.7,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,5,0.7,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,5,0.8,hsic,0.265,200,,
conf_lin,null_gauss,t3,10000,5,0.8,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,5,0.8,k2,0.02,200,,
conf_lin,null_gauss,t3,10000,5,0.9,hsic,0.265,200,,
conf_lin,null_gauss,t3,10000,5,0.9,k1,0.05,200,,
conf_lin,null_gauss,t3,10000,5,0.9,k2,0.02,200,,
conf_lin,null_gauss,t3,20000,2,0.1,hsic,0.18,200,,
conf_lin,null_gauss,t3,20000,2,0.1,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,2,0.1,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,2,0.2,hsic,0.18,200,,
conf_lin,null_gauss,t3,20000,2,0.2,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,2,0.2,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,2,0.3,hsic,0.18,200,,
conf_lin,null_gauss,t3,20000,2,0.3,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,2,0.3,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,2,0.4,hsic,0.18,200,,
conf_lin,null_gauss,t3,20000,2,0.4,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,2,0.4,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,2,0.5,hsic,0.2,200,,
conf_lin,null_gauss,t3,20000,2,0.5,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,2,0.5,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,2,0.6,hsic,0.2,200,,
conf_lin,null_gauss,t3,20000,2,0.6,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,2,0.6,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,2,0.7,hsic,0.2,200,,
conf_lin,null_gauss,t3,20000,2,0.7,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,2,0.7,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,2,0.8,hsic,0.21,200,,
conf_lin,null_gauss,t3,20000,2,0.8,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,2,0.8,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,2,0.9,hsic,0.21,200,,
conf_lin,null_gauss,t3,20000,2,0.9,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,2,0.9,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,3,0.1,hsic,0.18,200,,
conf_lin,null_gauss,t3,20000,3,0.1,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,3,0.1,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,3,0.2,hsic,0.18,200,,
conf_lin,null_gauss,t3,20000,3,0.2,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,3,0.2,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,3,0.3,hsic,0.18,200,,
conf_lin,null_gauss,t3,20000,3,0.3,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,3,0.3,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,3,0.4,hsic,0.18,200,,
conf_lin,null_gauss,t3,20000,3,0.4,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,3,0.4,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,3,0.5,hsic,0.2,200,,
conf_lin,null_gauss,t3,20000,3,0.5,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,3,0.5,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,3,0.6,hsic,0.2,200,,
conf_lin,null_gauss,t3,20000,3,0.6,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,3,0.6,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,3,0.7,hsic,0.2,200,,
conf_lin,null_gauss,t3,20000,3,0.7,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,3,0.7,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,3,0.8,hsic,0.21,200,,
conf_lin,null_gauss,t3,20000,3,0.8,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,3,0.8,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,3,0.9,hsic,0.21,200,,
conf_lin,null_gauss,t3,20000,3,0.9,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,3,0.9,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,5,0.1,hsic,0.18,200,,
conf_lin,null_gauss,t3,20000,5,0.1,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,5,0.1,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,5,0.2,hsic,0.18,200,,
conf_lin,null_gauss,t3,20000,5,0.2,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,5,0.2,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,5,0.3,hsic,0.18,200,,
conf_lin,null_gauss,t3,20000,5,0.3,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,5,0.3,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,5,0.4,hsic,0.18,200,,
conf_lin,null_gauss,t3,20000,5,0.4,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,5,0.4,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,5,0.5,hsic,0.2,200,,
conf_lin,null_gauss,t3,20000,5,0.5,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,5,0.5,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,5,0.6,hsic,0.2,200,,
conf_lin,null_gauss,t3,20000,5,0.6,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,5,0.6,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,5,0.7,hsic,0.2,200,,
conf_lin,null_gauss,t3,20000,5,0.7,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,5,0.7,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,5,0.8,hsic,0.21,200,,
conf_lin,null_gauss,t3,20000,5,0.8,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,5,0.8,k2,0.0,200,,
conf_lin,null_gauss,t3,20000,5,0.9,hsic,0.21,200,,
conf_lin,null_gauss,t3,20000,5,0.9,k1,0.03,200,,
conf_lin,null_gauss,t3,20000,5,0.9,k2,0.0,200,,
conf_nonlin,null_nonparam,gauss,500,2,0.1,hsic,0.405,200,0.0,0.405
conf_nonlin,null_nonparam,gauss,500,2,0.1,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,2,0.1,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,2,0.2,hsic,0.395,200,0.0,0.395
conf_nonlin,null_nonparam,gauss,500,2,0.2,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,2,0.2,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,2,0.3,hsic,0.39,200,0.0,0.39
conf_nonlin,null_nonparam,gauss,500,2,0.3,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,2,0.3,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,2,0.4,hsic,0.37,200,0.0,0.37
conf_nonlin,null_nonparam,gauss,500,2,0.4,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,2,0.4,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,2,0.5,hsic,0.365,200,0.0,0.365
conf_nonlin,null_nonparam,gauss,500,2,0.5,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,2,0.5,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,2,0.6,hsic,0.34,200,0.0,0.34
conf_nonlin,null_nonparam,gauss,500,2,0.6,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,2,0.6,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,2,0.7,hsic,0.33,200,0.0,0.33
conf_nonlin,null_nonparam,gauss,500,2,0.7,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,2,0.7,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,2,0.8,hsic,0.315,200,0.0,0.315
conf_nonlin,null_nonparam,gauss,500,2,0.8,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,2,0.8,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,2,0.9,hsic,0.31,200,0.0,0.31
conf_nonlin,null_nonparam,gauss,500,2,0.9,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,2,0.9,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,3,0.1,hsic,0.405,200,0.0,0.405
conf_nonlin,null_nonparam,gauss,500,3,0.1,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,3,0.1,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,3,0.2,hsic,0.395,200,0.0,0.395
conf_nonlin,null_nonparam,gauss,500,3,0.2,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,3,0.2,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,3,0.3,hsic,0.39,200,0.0,0.39
conf_nonlin,null_nonparam,gauss,500,3,0.3,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,3,0.3,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,3,0.4,hsic,0.37,200,0.0,0.37
conf_nonlin,null_nonparam,gauss,500,3,0.4,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,3,0.4,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,3,0.5,hsic,0.365,200,0.0,0.365
conf_nonlin,null_nonparam,gauss,500,3,0.5,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,3,0.5,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,3,0.6,hsic,0.34,200,0.0,0.34
conf_nonlin,null_nonparam,gauss,500,3,0.6,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,3,0.6,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,3,0.7,hsic,0.33,200,0.0,0.33
conf_nonlin,null_nonparam,gauss,500,3,0.7,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,3,0.7,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,3,0.8,hsic,0.315,200,0.0,0.315
conf_nonlin,null_nonparam,gauss,500,3,0.8,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,3,0.8,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,3,0.9,hsic,0.31,200,0.0,0.31
conf_nonlin,null_nonparam,gauss,500,3,0.9,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,3,0.9,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,5,0.1,hsic,0.405,200,0.0,0.405
conf_nonlin,null_nonparam,gauss,500,5,0.1,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,5,0.1,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,5,0.2,hsic,0.395,200,0.0,0.395
conf_nonlin,null_nonparam,gauss,500,5,0.2,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,5,0.2,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,5,0.3,hsic,0.39,200,0.0,0.39
conf_nonlin,null_nonparam,gauss,500,5,0.3,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,5,0.3,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,5,0.4,hsic,0.37,200,0.0,0.37
conf_nonlin,null_nonparam,gauss,500,5,0.4,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,5,0.4,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,5,0.5,hsic,0.365,200,0.0,0.365
conf_nonlin,null_nonparam,gauss,500,5,0.5,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,5,0.5,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,5,0.6,hsic,0.34,200,0.0,0.34
conf_nonlin,null_nonparam,gauss,500,5,0.6,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,5,0.6,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,5,0.7,hsic,0.33,200,0.0,0.33
conf_nonlin,null_nonparam,gauss,500,5,0.7,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,5,0.7,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,5,0.8,hsic,0.315,200,0.0,0.315
conf_nonlin,null_nonparam,gauss,500,5,0.8,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,5,0.8,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,500,5,0.9,hsic,0.31,200,0.0,0.31
conf_nonlin,null_nonparam,gauss,500,5,0.9,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,500,5,0.9,k2,0.06,200,0.0,0.06
conf_nonlin,null_nonparam,gauss,2000,2,0.1,hsic,0.73,200,0.0,0.73
conf_nonlin,null_nonparam,gauss,2000,2,0.1,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,2,0.1,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,2,0.2,hsic,0.715,200,0.0,0.715
conf_nonlin,null_nonparam,gauss,2000,2,0.2,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,2,0.2,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,2,0.3,hsic,0.715,200,0.0,0.715
conf_nonlin,null_nonparam,gauss,2000,2,0.3,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,2,0.3,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,2,0.4,hsic,0.71,200,0.0,0.71
conf_nonlin,null_nonparam,gauss,2000,2,0.4,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,2,0.4,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,2,0.5,hsic,0.695,200,0.0,0.695
conf_nonlin,null_nonparam,gauss,2000,2,0.5,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,2,0.5,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,2,0.6,hsic,0.695,200,0.0,0.695
conf_nonlin,null_nonparam,gauss,2000,2,0.6,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,2,0.6,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,2,0.7,hsic,0.69,200,0.0,0.69
conf_nonlin,null_nonparam,gauss,2000,2,0.7,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,2,0.7,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,2,0.8,hsic,0.675,200,0.0,0.675
conf_nonlin,null_nonparam,gauss,2000,2,0.8,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,2,0.8,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,2,0.9,hsic,0.67,200,0.0,0.67
conf_nonlin,null_nonparam,gauss,2000,2,0.9,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,2,0.9,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,3,0.1,hsic,0.73,200,0.0,0.73
conf_nonlin,null_nonparam,gauss,2000,3,0.1,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,3,0.1,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,3,0.2,hsic,0.715,200,0.0,0.715
conf_nonlin,null_nonparam,gauss,2000,3,0.2,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,3,0.2,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,3,0.3,hsic,0.715,200,0.0,0.715
conf_nonlin,null_nonparam,gauss,2000,3,0.3,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,3,0.3,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,3,0.4,hsic,0.71,200,0.0,0.71
conf_nonlin,null_nonparam,gauss,2000,3,0.4,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,3,0.4,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,3,0.5,hsic,0.695,200,0.0,0.695
conf_nonlin,null_nonparam,gauss,2000,3,0.5,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,3,0.5,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,3,0.6,hsic,0.695,200,0.0,0.695
conf_nonlin,null_nonparam,gauss,2000,3,0.6,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,3,0.6,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,3,0.7,hsic,0.69,200,0.0,0.69
conf_nonlin,null_nonparam,gauss,2000,3,0.7,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,3,0.7,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,3,0.8,hsic,0.675,200,0.0,0.675
conf_nonlin,null_nonparam,gauss,2000,3,0.8,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,3,0.8,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,3,0.9,hsic,0.67,200,0.0,0.67
conf_nonlin,null_nonparam,gauss,2000,3,0.9,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,3,0.9,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,5,0.1,hsic,0.73,200,0.0,0.73
conf_nonlin,null_nonparam,gauss,2000,5,0.1,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,5,0.1,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,5,0.2,hsic,0.715,200,0.0,0.715
conf_nonlin,null_nonparam,gauss,2000,5,0.2,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,5,0.2,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,5,0.3,hsic,0.715,200,0.0,0.715
conf_nonlin,null_nonparam,gauss,2000,5,0.3,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,5,0.3,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,5,0.4,hsic,0.71,200,0.0,0.71
conf_nonlin,null_nonparam,gauss,2000,5,0.4,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,5,0.4,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,5,0.5,hsic,0.695,200,0.0,0.695
conf_nonlin,null_nonparam,gauss,2000,5,0.5,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,5,0.5,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,5,0.6,hsic,0.695,200,0.0,0.695
conf_nonlin,null_nonparam,gauss,2000,5,0.6,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,5,0.6,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,5,0.7,hsic,0.69,200,0.0,0.69
conf_nonlin,null_nonparam,gauss,2000,5,0.7,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,5,0.7,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,5,0.8,hsic,0.675,200,0.0,0.675
conf_nonlin,null_nonparam,gauss,2000,5,0.8,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,5,0.8,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,2000,5,0.9,hsic,0.67,200,0.0,0.67
conf_nonlin,null_nonparam,gauss,2000,5,0.9,k1,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,gauss,2000,5,0.9,k2,0.055,200,0.02,0.035
conf_nonlin,null_nonparam,gauss,5000,2,0.1,hsic,0.68,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.1,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.1,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.2,hsic,0.675,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.2,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.2,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.3,hsic,0.665,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.3,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.3,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.4,hsic,0.655,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.4,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.4,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.5,hsic,0.645,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.5,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.5,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.6,hsic,0.645,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.6,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.6,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.7,hsic,0.625,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.7,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.7,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.8,hsic,0.615,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.8,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.8,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.9,hsic,0.61,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.9,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,2,0.9,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.1,hsic,0.68,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.1,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.1,k2,0.025,200,,
