adv_id,n,d,noise,seed,method,trim,B,stat_obs,cv_0.01,cv_0.02,cv_0.03,cv_0.04,cv_0.05,cv_0.06,cv_0.07,cv_0.08,cv_0.09,cv_0.10,cv_0.11,cv_0.12,cv_0.13,cv_0.14,cv_0.15,cv_0.16,cv_0.17,cv_0.18,cv_0.19,cv_0.20
B1_selection_trunc,5000,2,gauss,900052,k1,0.05,99,0.004288535951092909,0.014077329856133747,0.012192894383086017,0.01215611959048235,0.012149595649077471,0.011604951134147057,0.011083763741192132,0.010782592016899906,0.010672875623062628,0.010474044825524054,0.010169918609433615,0.010092983118235588,0.010078728811834137,0.009912801222517587,0.009870227424797484,0.009693999592043201,0.00965943493998822,0.009625992776245096,0.009609369653627353,0.00939598610152037,0.009328031065389819
B1_selection_trunc,5000,2,gauss,900052,k2,0.05,99,0.031601751277139344,0.24048719561890686,0.18484610040471852,0.18171552322393522,0.17872683711351475,0.15838159015981879,0.15538655252886638,0.15482430803674563,0.1527191818237251,0.1505161784432751,0.14353687471233476,0.14072340420183688,0.14057893102597813,0.12904438311642302,0.12095211305469591,0.1192924561983604,0.11576234571980189,0.11483246188724781,0.11303847454887239,0.11271248436001814,0.109701219958485
B1_selection_trunc,5000,2,gauss,900052,hsic,0.0,99,0.0010466552906163028,0.0041890482471517885,0.004003488198389943,0.00321513889140123,0.003170103306683374,0.002944839433563537,0.0029243249263332873,0.0026995988110114096,0.002638708464982035,0.002548066999462216,0.002441995685506476,0.0023935162739570507,0.002325159347101051,0.0022942889691791456,0.0022915828719033858,0.0022482367270475557,0.002236164609365701,0.0021646230503475127,0.0021511192851576327,0.002128596732513354,0.002086095799035879
B1_selection_trunc,5000,2,gauss,900053,k1,0.05,99,0.002865821171504024,0.013852199624941774,0.013527433563520819,0.013487806288045023,0.012748751386963297,0.012580421037752365,0.011745856128951737,0.011505097381537044,0.011288812717551666,0.011009814578056831,0.011007123935093954,0.010382517221374288,0.010361740238516992,0.01033936867622165,0.010196653182515392,0.009979984500610661,0.009821818931155968,0.009632823293411863,0.008956862500001161,0.008949302782181645,0.008915971103348519
B1_selection_trunc,5000,2,gauss,900053,k2,0.05,99,0.045531834710261974,0.16784174634222562,0.14630317102071488,0.14134296791745543,0.1410294227970831,0.14009849128851612,0.13555286978032857,0.13450561704297562,0.13365927680585993,0.12115874981900271,0.12023492808210794,0.11320932507202483,0.1132048495288659,0.11261863784599493,0.11093728459607125,0.11042916550238499,0.10905611981188798,0.10722705626371391,0.10651288164788768,0.10301306974484079,0.10256423183061833
B1_selection_trunc,5000,2,gauss,900053,hsic,0.0,99,0.0011351143665765142,0.004401188110747388,0.003691557183045924,0.0034754603484820827,0.003440322610649502,0.003328472541640533,0.003251592977430283,0.0030979178919167535,0.0029505697284230165,0.0027721101579774752,0.0027402697139017164,0.002420721082351857,0.0024054062040718954,0.0022529926206012484,0.0022155185376183007,0.002165488339934172,0.002121782664619092,0.0021115180980534644,0.002095843480869307,0.002095755723509198,0.002090639505891441
B1_selection_trunc,5000,2,gauss,900054,k1,0.05,99,0.0022504681359281076,0.015557705750426365,0.014152147949923699,0.013944145783478246,0.01220180761475409,0.011642231566209471,0.01133609862120688,0.011223411826475238,0.010966056252218248,0.010798431717982448,0.01028815604136779,0.010037716307660594,0.009947501750090071,0.009927497707081456,0.0097872420089683,0.009725092692389081,0.00931654177958885,0.009198533926412344,0.009147170567544105,0.008943402876343542,0.008766537629657734
B1_selection_trunc,5000,2,gauss,900054,k2,0.05,99,0.060347550384327625,0.16768886770058308,0.14534063222850682,0.1416082446680135,0.13092670564638775,0.12461760198918963,0.12252381390636986,0.12013456376080109,0.11900368482478048,0.11898326222968683,0.11755162374477657,0.11733352146417377,0.11366790268944854,0.1135854523957379,0.11315860907864314,0.11293212773759811,0.10700654826437273,0.10597225315588392,0.10421928404228879,0.10316378561370887,0.10274740688487612
B1_selection_trunc,5000,2,gauss,900054,hsic,0.0,99,0.0011805912161630006,0.005873231326223641,0.00526668685188464,0.003920169940735203,0.003839867667290011,0.0035667017412414196,0.0033676104070415208,0.0029054737379128857,0.0027016817686487775,0.002663403906835024,0.002656918145657672,0.002648063521432331,0.0025574697303048536,0.0025511277271725243,0.002509475680646083,0.002503377905384398,0.0024779024646540268,0.002358173044824066,0.002327637210606929,0.002323229475898817,0.0023000997533838413
B1_selection_trunc,5000,2,gauss,900055,k1,0.05,99,0.005479801310691923,0.0175571645071243,0.016073341659369023,0.013689630870087677,0.013549100145983761,0.01344415739508198,0.013413599423745537,0.0131243810860604,0.013112478178937348,0.011882550012053184,0.011261917194354987,0.011022562745118258,0.010785925538803531,0.010578764976130417,0.009953289370506546,0.009856725845775793,0.009557176087188757,0.009516491897331614,0.009333801934919617,0.009240785369637683,0.009235054143611587
B1_selection_trunc,5000,2,gauss,900055,k2,0.05,99,0.08488776391563949,0.20682404524450418,0.1856855507662797,0.1837117957383517,0.18167027311053413,0.17919312366630452,0.1624812048634305,0.1579121759618366,0.14847117684830685,0.14709543981318654,0.13706207146124413,0.13397886924174018,0.12430801889412028,0.1235223102334779,0.12297727705368165,0.1227253410960644,0.12080762702078762,0.11997397498046457,0.11972406046235648,0.11401117030689836,0.11353874241177236
B1_selection_trunc,5000,2,gauss,900055,hsic,0.0,99,0.00023745587508135677,0.0034126108153457553,0.002651962089662882,0.0022465402210330564,0.0021176808384702887,0.002044087479852827,0.0020371941962324803,0.002009877946180849,0.0019279193746269201,0.0019259840919058449,0.0018076880343267745,0.0017621029925737807,0.001757677490830809,0.0017071708236033331,0.0016025098895954865,0.001591026384625378,0.001547235610245818,0.0015276312772798388,0.0013400647212355157,0.001339183734731604,0.0013051920707818504
B1_selection_trunc,5000,2,gauss,900056,k1,0.05,99,0.0030312441184163763,0.021443849558280825,0.015404953244352093,0.015122752978561027,0.014608783604018849,0.014431366563331438,0.014260050786670586,0.013108018363973462,0.011535927625572873,0.011243657944535412,0.010915934366735436,0.010782185165583047,0.01076232627145235,0.01074037087713553,0.010439931680277237,0.010373908126689257,0.010215987468503829,0.009954687840509568,0.009762959824019424,0.009744130570393916,0.009724318291196354
